Subject,Trial,VisType,Damage,Distance,TimeD,InOut
1055,110,ConesCen,2,-520.917,1,0
1055,111,ConesCen,5,148.856,0,1
1055,112,ConesCen,2,659.828,1,0
1055,113,ConesCen,4,-416.733,1,0
1055,114,ConesCen,6,148.856,0,1
1055,115,ConesCen,6,277.822,1,1
1055,116,ConesCen,4,279.106,0,0
1055,117,ConesCen,3,279.106,0,0
1055,118,ConesCen,3,416.733,1,0
1055,119,ConesCen,2,-659.828,1,0
1055,120,ConesCen,7,-69.456,1,1
1055,121,ConesCen,2,-659.828,1,0
1055,122,ConesCen,3,223.285,0,0
1055,123,ConesCen,5,173.639,1,1
1055,124,ConesCen,3,223.285,0,0
1055,125,ConesCen,7,-37.214,0,1
1055,126,ConesCen,7,-37.214,0,1
1055,127,ConesCen,3,223.285,0,0
1055,128,ConesCen,3,416.733,1,0
1055,129,ConesCen,7,37.214,0,1
1055,130,ConesCen,5,-277.822,1,1
1055,131,ConesCen,3,-416.733,1,0
1055,132,ConesCen,3,-279.106,0,0
1055,133,ConesCen,2,353.534,0,0
1055,134,ConesCen,6,93.035,0,1
1055,135,ConesCen,6,93.035,0,1
1055,136,ConesCen,3,-416.733,1,0
1055,137,ConesCen,2,-520.917,1,0
1055,138,ConesCen,3,416.733,1,0
1055,139,ConesCen,3,-659.828,1,0
1055,140,ConesCen,7,37.214,0,1
1055,141,ConesCen,3,-416.733,1,0
1055,142,ConesCen,2,353.534,0,0
1055,143,ConesCen,3,353.534,0,0
1055,144,ConesCen,5,-173.639,1,1
1055,145,ConesCen,5,-223.285,0,0
1055,146,ConesCen,5,277.822,1,1
1055,147,ConesCen,6,173.639,1,1
1056,4,Ensemble,2,659.828,1,0
1056,5,Ensemble,6,-93.035,0,1
1056,6,Ensemble,5,520.917,1,0
1056,7,Ensemble,5,-223.285,0,0
1056,8,Ensemble,2,520.917,1,0
1056,9,Ensemble,3,520.917,1,0
1056,10,Ensemble,6,-93.035,0,1
1056,11,Ensemble,3,520.917,1,0
1056,12,Ensemble,2,353.534,0,0
1056,13,Ensemble,3,-279.106,0,0
1056,14,Ensemble,5,-69.456,1,1
1056,15,Ensemble,5,69.456,1,1
1056,16,Ensemble,2,-353.534,0,0
1056,17,Ensemble,6,37.214,0,1
1056,18,Ensemble,2,659.828,1,0
1056,19,Ensemble,3,-223.285,0,0
1056,20,Ensemble,4,69.456,1,1
1056,21,Ensemble,3,277.822,1,1
1056,22,Ensemble,3,-223.285,0,0
1056,23,Ensemble,5,148.856,0,1
1056,24,Ensemble,2,-520.917,1,0
1056,25,Ensemble,1,353.534,0,0
1056,26,Ensemble,5,148.856,0,1
1056,27,Ensemble,7,-37.214,0,1
1056,28,Ensemble,7,-37.214,0,1
1056,29,Ensemble,6,-93.035,0,1
1056,30,Ensemble,3,279.106,0,0
1056,31,Ensemble,3,223.285,0,0
1056,32,Ensemble,3,416.733,1,0
1056,33,Ensemble,2,-416.733,1,0
1056,34,Ensemble,5,148.856,0,1
1056,35,Ensemble,2,279.106,0,0
1056,36,Ensemble,4,37.214,0,1
1056,37,Ensemble,2,520.917,1,0
1056,38,Ensemble,4,-69.456,1,1
1056,39,Ensemble,4,659.828,1,0
1056,40,Ensemble,2,-416.733,1,0
1056,41,Ensemble,2,69.456,1,1
1056,42,Ensemble,2,416.733,1,0
1056,43,Ensemble,3,69.456,1,1
1056,44,Ensemble,2,-659.828,1,0
1056,45,Ensemble,6,93.035,0,1
1056,46,Ensemble,1,353.534,0,0
1056,47,Ensemble,3,-148.856,0,1
1056,48,Ensemble,3,353.534,0,0
1056,49,Ensemble,3,279.106,0,0
1056,50,Ensemble,5,-93.035,0,1
1056,51,Ensemble,4,-148.856,0,1
1056,52,Ensemble,2,148.856,0,1
1056,53,Ensemble,3,-279.106,0,0
1056,54,Ensemble,1,-279.106,0,0
1056,55,Ensemble,3,279.106,0,0
1056,56,Ensemble,4,173.639,1,1
1056,57,Ensemble,1,-659.828,1,0
1056,58,Ensemble,3,277.822,1,1
1056,59,Ensemble,2,416.733,1,0
1056,60,Ensemble,3,-353.534,0,0
1056,61,Ensemble,3,-277.822,1,1
1056,62,Ensemble,1,416.733,1,0
1056,63,Ensemble,2,-416.733,1,0
1056,64,Ensemble,6,37.214,0,1
1056,65,Ensemble,3,173.639,1,1
1056,66,Ensemble,1,-520.917,1,0
1056,67,Ensemble,3,-148.856,0,1
1056,68,Ensemble,2,-659.828,1,0
1056,69,Ensemble,4,353.534,0,0
1056,70,Ensemble,2,93.035,0,1
1056,71,Ensemble,4,-93.035,0,1
1056,72,Ensemble,4,-69.456,1,1
1056,73,Ensemble,2,659.828,1,0
1056,74,Ensemble,2,173.639,1,1
1056,75,Ensemble,2,279.106,0,0
1056,76,Ensemble,3,-353.534,0,0
1056,77,Ensemble,3,173.639,1,1
1056,78,Ensemble,3,-173.639,1,1
1056,79,Ensemble,2,-353.534,0,0
1056,80,Ensemble,4,173.639,1,1
1056,81,Ensemble,4,148.856,0,1
1056,82,Ensemble,2,-416.733,1,0
1056,83,Ensemble,1,-659.828,1,0
1056,84,Ensemble,4,-173.639,1,1
1056,85,Ensemble,7,-37.214,0,1
1056,86,Ensemble,5,69.456,1,1
1056,87,Ensemble,3,-277.822,1,1
1056,88,Ensemble,2,173.639,1,1
1056,89,Ensemble,2,223.285,0,0
1056,90,Ensemble,3,-69.456,1,1
1056,91,Ensemble,3,148.856,0,1
1056,92,Ensemble,2,-520.917,1,0
1056,93,Ensemble,3,-173.639,1,1
1056,94,Ensemble,3,-173.639,1,1
1056,95,Ensemble,4,223.285,0,0
1056,96,Ensemble,2,-279.106,0,0
1056,97,Ensemble,2,520.917,1,0
1056,98,Ensemble,3,-223.285,0,0
1056,99,Ensemble,4,-223.285,0,0
1056,100,Ensemble,2,-173.639,1,1
1056,101,Ensemble,2,-277.822,1,1
1056,102,Ensemble,2,223.285,0,0
1056,103,Ensemble,2,-353.534,0,0
1056,104,Ensemble,2,-520.917,1,0
1056,105,Ensemble,3,-37.214,0,1
1056,106,Ensemble,3,69.456,1,1
1056,107,Ensemble,5,37.214,0,1
1056,108,Ensemble,2,-279.106,0,0
1056,109,Ensemble,2,-520.917,1,0
1056,110,Ensemble,1,659.828,1,0
1056,111,Ensemble,6,93.035,0,1
1056,112,Ensemble,3,-279.106,0,0
1056,113,Ensemble,2,-353.534,0,0
1056,114,Ensemble,3,-173.639,1,1
1056,115,Ensemble,2,353.534,0,0
1056,116,Ensemble,1,-659.828,1,0
1056,117,Ensemble,2,-416.733,1,0
1056,118,Ensemble,4,93.035,0,1
1056,119,Ensemble,3,-69.456,1,1
1056,120,Ensemble,3,223.285,0,0
1056,121,Ensemble,5,-148.856,0,1
1056,122,Ensemble,2,659.828,1,0
1056,123,Ensemble,2,-69.456,1,1
1056,124,Ensemble,6,-93.035,0,1
1056,125,Ensemble,2,277.822,1,1
1056,126,Ensemble,3,-148.856,0,1
1056,127,Ensemble,2,416.733,1,0
1056,128,Ensemble,3,-37.214,0,1
1056,129,Ensemble,2,223.285,0,0
1056,130,Ensemble,2,279.106,0,0
1056,131,Ensemble,2,-277.822,1,1
1056,132,Ensemble,4,-148.856,0,1
1056,133,Ensemble,3,277.822,1,1
1056,134,Ensemble,2,-277.822,1,1
1056,135,Ensemble,2,-416.733,1,0
1056,136,Ensemble,1,-520.917,1,0
1056,137,Ensemble,5,37.214,0,1
1056,138,Ensemble,5,37.214,0,1
1056,139,Ensemble,4,277.822,1,1
1056,140,Ensemble,2,-223.285,0,0
1056,141,Ensemble,4,-37.214,0,1
1056,142,Ensemble,3,277.822,1,1
1056,143,Ensemble,1,-659.828,1,0
1056,144,Ensemble,3,-277.822,1,1
1056,145,Ensemble,3,93.035,0,1
1056,146,Ensemble,5,93.035,0,1
1056,147,Ensemble,2,416.733,1,0
1057,4,ConeOnly,6,-416.733,1,0
1057,5,ConeOnly,6,-353.534,0,0
1057,6,ConeOnly,6,353.534,0,0
1057,7,ConeOnly,7,69.456,1,1
1057,8,ConeOnly,6,279.106,0,0
1057,9,ConeOnly,5,353.534,0,0
1057,10,ConeOnly,7,277.822,1,1
1057,11,ConeOnly,7,-173.639,1,1
1057,12,ConeOnly,7,416.733,1,0
1057,13,ConeOnly,5,659.828,1,0
1057,14,ConeOnly,5,659.828,1,0
1057,15,ConeOnly,7,223.285,0,0
1057,16,ConeOnly,7,148.856,0,1
1057,17,ConeOnly,6,-279.106,0,0
1057,18,ConeOnly,7,-37.214,0,1
1057,19,ConeOnly,6,520.917,1,0
1057,20,ConeOnly,7,-93.035,0,1
1057,21,ConeOnly,6,-279.106,0,0
1057,22,ConeOnly,6,-223.285,0,0
1057,23,ConeOnly,7,-69.456,1,1
1057,24,ConeOnly,7,223.285,0,0
1057,25,ConeOnly,7,69.456,1,1
1057,26,ConeOnly,7,-69.456,1,1
1057,27,ConeOnly,5,-659.828,1,0
1057,28,ConeOnly,7,-277.822,1,1
1057,29,ConeOnly,7,-173.639,1,1
1057,30,ConeOnly,7,148.856,0,1
1057,31,ConeOnly,6,-416.733,1,0
1057,32,ConeOnly,7,148.856,0,1
1057,33,ConeOnly,7,223.285,0,0
1057,34,ConeOnly,6,279.106,0,0
1057,35,ConeOnly,7,-148.856,0,1
1057,36,ConeOnly,6,-279.106,0,0
1057,37,ConeOnly,7,-277.822,1,1
1057,38,ConeOnly,7,37.214,0,1
1057,39,ConeOnly,7,173.639,1,1
1057,40,ConeOnly,5,-416.733,1,0
1057,41,ConeOnly,4,659.828,1,0
1057,42,ConeOnly,7,-69.456,1,1
1057,43,ConeOnly,6,-520.917,1,0
1057,44,ConeOnly,7,37.214,0,1
1057,45,ConeOnly,5,-353.534,0,0
1057,46,ConeOnly,7,-93.035,0,1
1057,47,ConeOnly,5,520.917,1,0
1057,48,ConeOnly,5,-353.534,0,0
1057,49,ConeOnly,5,-659.828,1,0
1057,50,ConeOnly,7,-277.822,1,1
1057,51,ConeOnly,7,148.856,0,1
1057,52,ConeOnly,6,416.733,1,0
1057,53,ConeOnly,6,279.106,0,0
1057,54,ConeOnly,7,37.214,0,1
1057,55,ConeOnly,7,69.456,1,1
1057,56,ConeOnly,5,353.534,0,0
1057,57,ConeOnly,6,148.856,0,1
1057,58,ConeOnly,5,-279.106,0,0
1057,59,ConeOnly,6,279.106,0,0
1057,60,ConeOnly,5,520.917,1,0
1057,61,ConeOnly,7,-37.214,0,1
1057,62,ConeOnly,6,-223.285,0,0
1057,63,ConeOnly,7,-277.822,1,1
1057,64,ConeOnly,7,-148.856,0,1
1057,65,ConeOnly,7,-93.035,0,1
1057,66,ConeOnly,7,277.822,1,1
1057,67,ConeOnly,6,-416.733,1,0
1057,68,ConeOnly,7,-148.856,0,1
1057,69,ConeOnly,7,37.214,0,1
1057,70,ConeOnly,7,148.856,0,1
1057,71,ConeOnly,6,-93.035,0,1
1057,72,ConeOnly,7,69.456,1,1
1057,73,ConeOnly,5,-520.917,1,0
1057,74,ConeOnly,5,353.534,0,0
1057,75,ConeOnly,7,-69.456,1,1
1057,76,ConeOnly,6,416.733,1,0
1057,77,ConeOnly,7,93.035,0,1
1057,78,ConeOnly,6,223.285,0,0
1057,79,ConeOnly,7,-148.856,0,1
1057,80,ConeOnly,7,-69.456,1,1
1057,81,ConeOnly,6,416.733,1,0
1057,82,ConeOnly,7,353.534,0,0
1057,83,ConeOnly,7,93.035,0,1
1057,84,ConeOnly,7,277.822,1,1
1057,85,ConeOnly,6,-279.106,0,0
1057,86,ConeOnly,7,-93.035,0,1
1057,87,ConeOnly,5,-353.534,0,0
1057,88,ConeOnly,6,-223.285,0,0
1057,89,ConeOnly,6,416.733,1,0
1057,90,ConeOnly,7,-37.214,0,1
1057,91,ConeOnly,7,-93.035,0,1
1057,92,ConeOnly,6,-277.822,1,1
1057,93,ConeOnly,7,-37.214,0,1
1057,94,ConeOnly,7,-173.639,1,1
1057,95,ConeOnly,7,93.035,0,1
1057,96,ConeOnly,7,-277.822,1,1
1057,97,ConeOnly,6,-223.285,0,0
1057,98,ConeOnly,7,173.639,1,1
1057,99,ConeOnly,7,-173.639,1,1
1057,100,ConeOnly,6,279.106,0,0
1057,101,ConeOnly,7,277.822,1,1
1057,102,ConeOnly,5,520.917,1,0
1057,103,ConeOnly,6,-416.733,1,0
1057,104,ConeOnly,6,-659.828,1,0
1057,105,ConeOnly,7,37.214,0,1
1057,106,ConeOnly,5,-520.917,1,0
1057,107,ConeOnly,7,37.214,0,1
1057,108,ConeOnly,7,-148.856,0,1
1057,109,ConeOnly,3,659.828,1,0
1057,110,ConeOnly,4,-659.828,1,0
1057,111,ConeOnly,7,93.035,0,1
1057,112,ConeOnly,5,-520.917,1,0
1057,113,ConeOnly,5,-520.917,1,0
1057,114,ConeOnly,6,223.285,0,0
1057,115,ConeOnly,6,-279.106,0,0
1057,116,ConeOnly,6,223.285,0,0
1057,117,ConeOnly,4,-353.534,0,0
1057,118,ConeOnly,6,-520.917,1,0
1057,119,ConeOnly,7,173.639,1,1
1057,120,ConeOnly,5,-659.828,1,0
1057,121,ConeOnly,6,-223.285,0,0
1057,122,ConeOnly,7,-148.856,0,1
1057,123,ConeOnly,4,353.534,0,0
1057,124,ConeOnly,7,-69.456,1,1
1057,125,ConeOnly,6,279.106,0,0
1057,126,ConeOnly,6,-223.285,0,0
1057,127,ConeOnly,5,520.917,1,0
1057,128,ConeOnly,7,277.822,1,1
1057,129,ConeOnly,7,-416.733,1,0
1057,130,ConeOnly,4,659.828,1,0
1057,131,ConeOnly,7,93.035,0,1
1057,132,ConeOnly,3,-659.828,1,0
1057,133,ConeOnly,7,69.456,1,1
1057,134,ConeOnly,7,-173.639,1,1
1057,135,ConeOnly,7,277.822,1,1
1057,136,ConeOnly,4,520.917,1,0
1057,137,ConeOnly,7,69.456,1,1
1057,138,ConeOnly,7,173.639,1,1
1057,139,ConeOnly,7,93.035,0,1
1057,140,ConeOnly,7,-173.639,1,1
1057,141,ConeOnly,7,173.639,1,1
1057,142,ConeOnly,7,-37.214,0,1
1057,143,ConeOnly,7,-37.214,0,1
1057,144,ConeOnly,6,-353.534,0,0
1057,145,ConeOnly,7,416.733,1,0
1057,146,ConeOnly,7,173.639,1,1
1057,147,ConeOnly,3,659.828,1,0
1058,4,FuzzyOnl,1,148.856,0,1
1058,5,FuzzyOnl,1,-277.822,1,1
1058,6,FuzzyOnl,3,277.822,1,1
1058,7,FuzzyOnl,3,-353.534,0,0
1058,8,FuzzyOnl,4,37.214,0,1
1058,9,FuzzyOnl,3,520.917,1,0
1058,10,FuzzyOnl,5,37.214,0,1
1058,11,FuzzyOnl,5,-520.917,1,0
1058,12,FuzzyOnl,5,173.639,1,1
1058,13,FuzzyOnl,2,-353.534,0,0
1058,14,FuzzyOnl,4,148.856,0,1
1058,15,FuzzyOnl,4,93.035,0,1
1058,16,FuzzyOnl,5,-173.639,1,1
1058,17,FuzzyOnl,4,277.822,1,1
1058,18,FuzzyOnl,3,-223.285,0,0
1058,19,FuzzyOnl,4,173.639,1,1
1058,20,FuzzyOnl,5,279.106,0,0
1058,21,FuzzyOnl,5,353.534,0,0
1058,22,FuzzyOnl,2,223.285,0,0
1058,23,FuzzyOnl,2,279.106,0,0
1058,24,FuzzyOnl,4,-148.856,0,1
1058,25,FuzzyOnl,4,-223.285,0,0
1058,26,FuzzyOnl,2,-173.639,1,1
1058,27,FuzzyOnl,4,353.534,0,0
1058,28,FuzzyOnl,2,659.828,1,0
1058,29,FuzzyOnl,4,-279.106,0,0
1058,30,FuzzyOnl,1,37.214,0,1
1058,31,FuzzyOnl,2,-277.822,1,1
1058,32,FuzzyOnl,2,69.456,1,1
1058,33,FuzzyOnl,4,-148.856,0,1
1058,34,FuzzyOnl,2,37.214,0,1
1058,35,FuzzyOnl,4,-416.733,1,0
1058,36,FuzzyOnl,4,-93.035,0,1
1058,37,FuzzyOnl,5,69.456,1,1
1058,38,FuzzyOnl,1,520.917,1,0
1058,39,FuzzyOnl,1,416.733,1,0
1058,40,FuzzyOnl,4,-416.733,1,0
1058,41,FuzzyOnl,4,-277.822,1,1
1058,42,FuzzyOnl,2,-279.106,0,0
1058,43,FuzzyOnl,1,277.822,1,1
1058,44,FuzzyOnl,2,148.856,0,1
1058,45,FuzzyOnl,2,-659.828,1,0
1058,46,FuzzyOnl,2,416.733,1,0
1058,47,FuzzyOnl,4,-173.639,1,1
1058,48,FuzzyOnl,1,93.035,0,1
1058,49,FuzzyOnl,4,148.856,0,1
1058,50,FuzzyOnl,3,-69.456,1,1
1058,51,FuzzyOnl,4,-37.214,0,1
1058,52,FuzzyOnl,3,-659.828,1,0
1058,53,FuzzyOnl,2,279.106,0,0
1058,54,FuzzyOnl,4,-173.639,1,1
1058,55,FuzzyOnl,4,277.822,1,1
1058,56,FuzzyOnl,3,-520.917,1,0
1058,57,FuzzyOnl,3,-223.285,0,0
1058,58,FuzzyOnl,3,223.285,0,0
1058,59,FuzzyOnl,4,-37.214,0,1
1058,60,FuzzyOnl,3,659.828,1,0
1058,61,FuzzyOnl,2,520.917,1,0
1058,62,FuzzyOnl,2,-659.828,1,0
1058,63,FuzzyOnl,3,-279.106,0,0
1058,64,FuzzyOnl,5,173.639,1,1
1058,65,FuzzyOnl,6,93.035,0,1
1058,66,FuzzyOnl,2,-353.534,0,0
1058,67,FuzzyOnl,3,279.106,0,0
1058,68,FuzzyOnl,1,-659.828,1,0
1058,69,FuzzyOnl,2,353.534,0,0
1058,70,FuzzyOnl,1,279.106,0,0
1058,71,FuzzyOnl,1,-223.285,0,0
1058,72,FuzzyOnl,5,-69.456,1,1
1058,73,FuzzyOnl,3,93.035,0,1
1058,74,FuzzyOnl,2,-416.733,1,0
1058,75,FuzzyOnl,2,416.733,1,0
1058,76,FuzzyOnl,3,-353.534,0,0
1058,77,FuzzyOnl,2,-148.856,0,1
1058,78,FuzzyOnl,2,659.828,1,0
1058,79,FuzzyOnl,1,-659.828,1,0
1058,80,FuzzyOnl,2,659.828,1,0
1058,81,FuzzyOnl,2,279.106,0,0
1058,82,FuzzyOnl,6,-69.456,1,1
1058,83,FuzzyOnl,6,-277.822,1,1
1058,84,FuzzyOnl,5,277.822,1,1
1058,85,FuzzyOnl,7,-93.035,0,1
1058,86,FuzzyOnl,3,-353.534,0,0
1058,87,FuzzyOnl,5,69.456,1,1
1058,88,FuzzyOnl,5,69.456,1,1
1058,89,FuzzyOnl,2,353.534,0,0
1058,90,FuzzyOnl,3,-223.285,0,0
1058,91,FuzzyOnl,2,-279.106,0,0
1058,92,FuzzyOnl,6,-148.856,0,1
1058,93,FuzzyOnl,5,173.639,1,1
1058,94,FuzzyOnl,2,-520.917,1,0
1058,95,FuzzyOnl,4,-173.639,1,1
1058,96,FuzzyOnl,1,353.534,0,0
1058,97,FuzzyOnl,6,93.035,0,1
1058,98,FuzzyOnl,4,223.285,0,0
1058,99,FuzzyOnl,1,-416.733,1,0
1058,100,FuzzyOnl,7,-37.214,0,1
1058,101,FuzzyOnl,2,-520.917,1,0
1058,102,FuzzyOnl,4,-69.456,1,1
1058,103,FuzzyOnl,4,-148.856,0,1
1058,104,FuzzyOnl,3,416.733,1,0
1058,105,FuzzyOnl,2,-659.828,1,0
1058,106,FuzzyOnl,4,-148.856,0,1
1058,107,FuzzyOnl,5,-173.639,1,1
1058,108,FuzzyOnl,5,-69.456,1,1
1058,109,FuzzyOnl,4,416.733,1,0
1058,110,FuzzyOnl,5,148.856,0,1
1058,111,FuzzyOnl,4,-416.733,1,0
1058,112,FuzzyOnl,6,-37.214,0,1
1058,113,FuzzyOnl,6,-93.035,0,1
1058,114,FuzzyOnl,3,223.285,0,0
1058,115,FuzzyOnl,4,-93.035,0,1
1058,116,FuzzyOnl,6,148.856,0,1
1058,117,FuzzyOnl,2,353.534,0,0
1058,118,FuzzyOnl,2,520.917,1,0
1058,119,FuzzyOnl,1,-520.917,1,0
1058,120,FuzzyOnl,2,223.285,0,0
1058,121,FuzzyOnl,4,37.214,0,1
1058,122,FuzzyOnl,5,-93.035,0,1
1058,123,FuzzyOnl,2,-416.733,1,0
1058,124,FuzzyOnl,1,659.828,1,0
1058,125,FuzzyOnl,7,-37.214,0,1
1058,126,FuzzyOnl,2,-223.285,0,0
1058,127,FuzzyOnl,3,-93.035,0,1
1058,128,FuzzyOnl,1,-353.534,0,0
1058,129,FuzzyOnl,3,-277.822,1,1
1058,130,FuzzyOnl,2,-520.917,1,0
1058,131,FuzzyOnl,3,-279.106,0,0
1058,132,FuzzyOnl,4,-277.822,1,1
1058,133,FuzzyOnl,5,93.035,0,1
1058,134,FuzzyOnl,3,173.639,1,1
1058,135,FuzzyOnl,5,69.456,1,1
1058,136,FuzzyOnl,5,173.639,1,1
1058,137,FuzzyOnl,3,69.456,1,1
1058,138,FuzzyOnl,7,37.214,0,1
1058,139,FuzzyOnl,4,-69.456,1,1
1058,140,FuzzyOnl,5,-37.214,0,1
1058,141,FuzzyOnl,1,659.828,1,0
1058,142,FuzzyOnl,2,-279.106,0,0
1058,143,FuzzyOnl,4,277.822,1,1
1058,144,FuzzyOnl,3,520.917,1,0
1058,145,FuzzyOnl,1,520.917,1,0
1058,146,FuzzyOnl,4,416.733,1,0
1058,147,FuzzyOnl,3,223.285,0,0
1059,4,Centerli,5,173.639,1,1
1059,5,Centerli,3,-520.917,1,0
1059,6,Centerli,3,520.917,1,0
1059,7,Centerli,4,-223.285,0,0
1059,8,Centerli,3,520.917,1,0
1059,9,Centerli,6,-148.856,0,1
1059,10,Centerli,6,93.035,0,1
1059,11,Centerli,5,173.639,1,1
1059,12,Centerli,5,223.285,0,0
1059,13,Centerli,3,-353.534,0,0
1059,14,Centerli,4,279.106,0,0
1059,15,Centerli,6,173.639,1,1
1059,16,Centerli,3,416.733,1,0
1059,17,Centerli,4,416.733,1,0
1059,18,Centerli,7,-37.214,0,1
1059,19,Centerli,4,-279.106,0,0
1059,20,Centerli,5,-173.639,1,1
1059,21,Centerli,3,-277.822,1,1
1059,22,Centerli,1,-659.828,1,0
1059,23,Centerli,2,-279.106,0,0
1059,24,Centerli,3,277.822,1,1
1059,25,Centerli,3,-353.534,0,0
1059,26,Centerli,3,-520.917,1,0
1059,27,Centerli,4,277.822,1,1
1059,28,Centerli,3,279.106,0,0
1059,29,Centerli,1,-659.828,1,0
1059,30,Centerli,7,37.214,0,1
1059,31,Centerli,7,-69.456,1,1
1059,32,Centerli,3,-520.917,1,0
1059,33,Centerli,6,-173.639,1,1
1059,34,Centerli,1,659.828,1,0
1059,35,Centerli,1,-520.917,1,0
1059,36,Centerli,7,37.214,0,1
1059,37,Centerli,7,-93.035,0,1
1059,38,Centerli,3,-416.733,1,0
1059,39,Centerli,2,-223.285,0,0
1059,40,Centerli,2,353.534,0,0
1059,41,Centerli,2,353.534,0,0
1059,42,Centerli,3,223.285,0,0
1059,43,Centerli,6,69.456,1,1
1059,44,Centerli,2,659.828,1,0
1059,45,Centerli,6,-277.822,1,1
1059,46,Centerli,7,-69.456,1,1
1059,47,Centerli,4,-279.106,0,0
1059,48,Centerli,7,69.456,1,1
1059,49,Centerli,2,-659.828,1,0
1059,50,Centerli,7,-37.214,0,1
1059,51,Centerli,7,93.035,0,1
1059,52,Centerli,5,279.106,0,0
1059,53,Centerli,3,353.534,0,0
1059,54,Centerli,5,-223.285,0,0
1059,55,Centerli,4,-353.534,0,0
1059,56,Centerli,3,416.733,1,0
1059,57,Centerli,7,-69.456,1,1
1059,58,Centerli,6,-148.856,0,1
1059,59,Centerli,6,148.856,0,1
1059,60,Centerli,2,520.917,1,0
1059,61,Centerli,2,-353.534,0,0
1059,62,Centerli,6,173.639,1,1
1059,63,Centerli,3,-416.733,1,0
1059,64,Centerli,6,148.856,0,1
1059,65,Centerli,7,93.035,0,1
1059,66,Centerli,6,-173.639,1,1
1059,67,Centerli,3,520.917,1,0
1059,68,Centerli,7,37.214,0,1
1059,69,Centerli,7,93.035,0,1
1059,70,Centerli,4,-277.822,1,1
1059,71,Centerli,3,-416.733,1,0
1059,72,Centerli,3,-279.106,0,0
1059,73,Centerli,1,-520.917,1,0
1059,74,Centerli,7,69.456,1,1
1059,75,Centerli,3,223.285,0,0
1059,76,Centerli,7,-69.456,1,1
1059,77,Centerli,3,353.534,0,0
1059,78,Centerli,5,-148.856,0,1
1059,79,Centerli,7,-37.214,0,1
1059,80,Centerli,3,279.106,0,0
1059,81,Centerli,1,659.828,1,0
1059,82,Centerli,7,-93.035,0,1
1059,83,Centerli,4,353.534,0,0
1059,84,Centerli,7,-69.456,1,1
1059,85,Centerli,5,223.285,0,0
1059,86,Centerli,5,277.822,1,1
1059,87,Centerli,6,173.639,1,1
1059,88,Centerli,4,416.733,1,0
1059,89,Centerli,4,-223.285,0,0
1059,90,Centerli,7,37.214,0,1
1059,91,Centerli,4,279.106,0,0
1059,92,Centerli,7,37.214,0,1
1059,93,Centerli,7,-37.214,0,1
1059,94,Centerli,2,-520.917,1,0
1059,95,Centerli,6,148.856,0,1
1059,96,Centerli,7,-93.035,0,1
1059,97,Centerli,3,-277.822,1,1
1059,98,Centerli,7,-93.035,0,1
1059,99,Centerli,5,-173.639,1,1
1059,100,Centerli,5,-148.856,0,1
1059,101,Centerli,3,416.733,1,0
1059,102,Centerli,1,-659.828,1,0
1059,103,Centerli,2,223.285,0,0
1059,104,Centerli,7,69.456,1,1
1059,105,Centerli,1,-353.534,0,0
1059,106,Centerli,2,277.822,1,1
1059,107,Centerli,5,-173.639,1,1
1059,108,Centerli,4,277.822,1,1
1059,109,Centerli,3,-416.733,1,0
1059,110,Centerli,7,37.214,0,1
1059,111,Centerli,3,-223.285,0,0
1059,112,Centerli,6,93.035,0,1
1059,113,Centerli,2,-659.828,1,0
1059,114,Centerli,4,-353.534,0,0
1059,115,Centerli,5,223.285,0,0
1059,116,Centerli,7,-93.035,0,1
1059,117,Centerli,5,-223.285,0,0
1059,118,Centerli,7,-69.456,1,1
1059,119,Centerli,7,-93.035,0,1
1059,120,Centerli,7,-173.639,1,1
1059,121,Centerli,3,-659.828,1,0
1059,122,Centerli,2,-416.733,1,0
1059,123,Centerli,3,-277.822,1,1
1059,124,Centerli,3,-148.856,0,1
1059,125,Centerli,2,353.534,0,0
1059,126,Centerli,3,173.639,1,1
1059,127,Centerli,2,-279.106,0,0
1059,128,Centerli,1,520.917,1,0
1059,129,Centerli,1,659.828,1,0
1059,130,Centerli,2,277.822,1,1
1059,131,Centerli,3,-277.822,1,1
1059,132,Centerli,5,148.856,0,1
1059,133,Centerli,2,520.917,1,0
1059,134,Centerli,4,-279.106,0,0
1059,135,Centerli,6,148.856,0,1
1059,136,Centerli,6,93.035,0,1
1059,137,Centerli,6,-148.856,0,1
1059,138,Centerli,7,-37.214,0,1
1059,139,Centerli,2,416.733,1,0
1059,140,Centerli,4,279.106,0,0
1059,141,Centerli,1,659.828,1,0
1059,142,Centerli,7,-37.214,0,1
1059,143,Centerli,5,148.856,0,1
1059,144,Centerli,7,69.456,1,1
1059,145,Centerli,1,659.828,1,0
1059,146,Centerli,3,-416.733,1,0
1059,147,Centerli,7,69.456,1,1
1060,4,ConesCen,3,-416.733,1,0
1060,5,ConesCen,3,223.285,0,0
1060,6,ConesCen,3,416.733,1,0
1060,7,ConesCen,3,416.733,1,0
1060,8,ConesCen,1,659.828,1,0
1060,9,ConesCen,6,148.856,0,1
1060,10,ConesCen,1,-659.828,1,0
1060,11,ConesCen,2,-520.917,1,0
1060,12,ConesCen,4,-277.822,1,1
1060,13,ConesCen,4,-277.822,1,1
1060,14,ConesCen,1,-659.828,1,0
1060,15,ConesCen,7,-69.456,1,1
1060,16,ConesCen,7,69.456,1,1
1060,17,ConesCen,6,93.035,0,1
1060,18,ConesCen,3,223.285,0,0
